dir,workDir,nrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol,bgVBM,bgCBM,bgIND,ind,inte
/gpfs/scratch/vkb5066/saTest/all_test/7559,7559,-69.84420752,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.295782,0.295782,0.295782,7559,-17.83524904
/gpfs/scratch/vkb5066/saTest/all_test/7560,7560,-70.60893684,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.184991,0.184991,0.184991,7560,-18.41954023
/gpfs/scratch/vkb5066/saTest/all_test/7561,7561,-72.19760899,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.22271,0.22271,0.22271,7561,-18.41954023
/gpfs/scratch/vkb5066/saTest/all_test/7562,7562,-73.21377529,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.233164,0.233164,0.233164,7562,-20.60344828
/gpfs/scratch/vkb5066/saTest/all_test/7563,7563,-75.2318492,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.325163,0.325163,0.325163,7563,-22.66283525
/gpfs/scratch/vkb5066/saTest/all_test/7564,7564,-74.8376423,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.148421,0.148421,0.148421,7564,-22.59578544
/gpfs/scratch/vkb5066/saTest/all_test/7565,7565,-75.99066951,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.200496,0.200496,0.200496,7565,-23.40996169
/gpfs/scratch/vkb5066/saTest/all_test/7566,7566,-75.89799283,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.435378,0.435378,0.435378,7566,-23.2183908
/gpfs/scratch/vkb5066/saTest/all_test/7567,7567,-76.49861883,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.251835,0.251835,0.251835,7567,-23.2183908
/gpfs/scratch/vkb5066/saTest/all_test/7568,7568,-77.107483,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.243058,0.243058,0.243058,7568,-23.3045977
/gpfs/scratch/vkb5066/saTest/all_test/7569,7569,-76.13890572,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.253072,0.253072,0.253072,7569,-23.35249042
/gpfs/scratch/vkb5066/saTest/all_test/7570,7570,-74.97253641,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.265149,0.265149,0.265149,7570,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/7571,7571,-76.84906412,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.465471,0.465471,0.465471,7571,-23.72605364
/gpfs/scratch/vkb5066/saTest/all_test/7572,7572,-77.11902828,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.527551,0.527551,0.527551,7572,-23.87931034
/gpfs/scratch/vkb5066/saTest/all_test/7573,7573,-77.35255047,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.587524,0.587524,0.587524,7573,-23.38122605
/gpfs/scratch/vkb5066/saTest/all_test/7574,7574,-78.09390185,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.641206,0.641206,0.641206,7574,-23.47701149
/gpfs/scratch/vkb5066/saTest/all_test/7575,7575,-74.34206317,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.234846,0.234846,0.234846,7575,-22.56704981
/gpfs/scratch/vkb5066/saTest/all_test/7576,7576,-74.41723158,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.326656,0.326656,0.326656,7576,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7577,7577,-75.98058405,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.384252,0.384252,0.384252,7577,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7578,7578,-76.56083812,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.192343,0.192343,0.192343,7578,-23.40038314
/gpfs/scratch/vkb5066/saTest/all_test/7579,7579,-76.80371548,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.233112,0.233112,0.233112,7579,-23.40996169
/gpfs/scratch/vkb5066/saTest/all_test/7580,7580,-79.30029061,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.444456,0.444456,0.444456,7580,-23.49616858
/gpfs/scratch/vkb5066/saTest/all_test/7581,7581,-76.5031249,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.288643,0.288643,0.288643,7581,-23.49616858
/gpfs/scratch/vkb5066/saTest/all_test/7582,7582,-76.14115339,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.263553,0.263553,0.263553,7582,-22.60536398
/gpfs/scratch/vkb5066/saTest/all_test/7583,7583,-74.13130055,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.167703,0.167703,0.167703,7583,-20.45977011
/gpfs/scratch/vkb5066/saTest/all_test/7584,7584,-76.87634886,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.334687,0.334687,0.334687,7584,-22.38505747
/gpfs/scratch/vkb5066/saTest/all_test/7585,7585,-75.16695211,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.199624,0.199624,0.199624,7585,-21.15900383
/gpfs/scratch/vkb5066/saTest/all_test/7586,7586,-76.3901597,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.388238,0.388238,0.388238,7586,-21.15900383
/gpfs/scratch/vkb5066/saTest/all_test/7587,7587,-76.75599035,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.276141,0.276141,0.276141,7587,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7588,7588,-76.54070272,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.381922,0.381922,0.381922,7588,-22.39463602
/gpfs/scratch/vkb5066/saTest/all_test/7589,7589,-75.55480461,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.569657,0.569657,0.569657,7589,-20.61302682
/gpfs/scratch/vkb5066/saTest/all_test/7590,7590,-77.18993946,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.209867,0.209867,0.209867,7590,-21.10153257
/gpfs/scratch/vkb5066/saTest/all_test/7591,7591,-78.707062,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.613151,0.613151,0.613151,7591,-22.46168582
/gpfs/scratch/vkb5066/saTest/all_test/7592,7592,-79.59075992,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.547602,0.547602,0.547602,7592,-23.11302682
/gpfs/scratch/vkb5066/saTest/all_test/7593,7593,-81.31865685,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.602123,0.602123,0.602123,7593,-23.11302682
/gpfs/scratch/vkb5066/saTest/all_test/7594,7594,-78.90709925,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.373485,0.373485,0.373485,7594,-23.18965517
/gpfs/scratch/vkb5066/saTest/all_test/7595,7595,-79.98272345,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.675778,0.675778,0.675778,7595,-23.18965517
/gpfs/scratch/vkb5066/saTest/all_test/7596,7596,-80.4586953,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.633058,0.633058,0.633058,7596,-23.24712644
/gpfs/scratch/vkb5066/saTest/all_test/7597,7597,-80.35844855,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.724506,0.724506,0.724506,7597,-23.18965517
/gpfs/scratch/vkb5066/saTest/all_test/7598,7598,-75.0007036,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.212675,0.212675,0.212675,7598,-21.18773946
/gpfs/scratch/vkb5066/saTest/all_test/7599,7599,-79.31404638,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.696921,0.696921,0.696921,7599,-22.45210728
/gpfs/scratch/vkb5066/saTest/all_test/7600,7600,-80.14378486,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.84241,0.84241,0.84241,7600,-22.45210728
/gpfs/scratch/vkb5066/saTest/all_test/7601,7601,-79.98710823,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.265342,0.265342,0.265342,7601,-22.4137931
/gpfs/scratch/vkb5066/saTest/all_test/7602,7602,-77.77481928,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.394269,0.394269,0.394269,7602,-23.08429119
/gpfs/scratch/vkb5066/saTest/all_test/7603,7603,-76.71866314,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.259143,0.259143,0.259143,7603,-21.16858238
/gpfs/scratch/vkb5066/saTest/all_test/7604,7604,-70.5386581,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.282442,0.282442,0.282442,7604,-18.07471264
/gpfs/scratch/vkb5066/saTest/all_test/7605,7605,-70.54629228,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.172943,0.172943,0.172943,7605,-18.07471264
/gpfs/scratch/vkb5066/saTest/all_test/7606,7606,-75.31524555,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.19163,0.19163,0.19163,7606,-19.51149425
/gpfs/scratch/vkb5066/saTest/all_test/7607,7607,-76.36938986,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.525646,0.525646,0.525646,7607,-19.51149425
/gpfs/scratch/vkb5066/saTest/all_test/7608,7608,-77.67522799,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.500949,0.500949,0.500949,7608,-21.17816092
/gpfs/scratch/vkb5066/saTest/all_test/7609,7609,-77.30649252,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.54537,0.54537,0.54537,7609,-21.17816092
/gpfs/scratch/vkb5066/saTest/all_test/7610,7610,-70.66226032,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.152014,0.152014,0.152014,7610,-19.47318008
/gpfs/scratch/vkb5066/saTest/all_test/7611,7611,-74.33696577,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.278296,0.278296,0.278296,7611,-21.22605364
/gpfs/scratch/vkb5066/saTest/all_test/7612,7612,-76.11013045,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.256781,0.256781,0.256781,7612,-21.22605364
/gpfs/scratch/vkb5066/saTest/all_test/7613,7613,-73.18787695,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.428451,0.428451,0.428451,7613,-20.59386973
/gpfs/scratch/vkb5066/saTest/all_test/7614,7614,-75.8048254,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.230627,0.230627,0.230627,7614,-23.13218391
/gpfs/scratch/vkb5066/saTest/all_test/7615,7615,-75.72077655,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.247787,0.247787,0.247787,7615,-22.95019157
/gpfs/scratch/vkb5066/saTest/all_test/7616,7616,-76.40289531,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.372189,0.372189,0.372189,7616,-23.6302682
/gpfs/scratch/vkb5066/saTest/all_test/7617,7617,-76.71435733,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.331773,0.331773,0.331773,7617,-23.72605364
/gpfs/scratch/vkb5066/saTest/all_test/7618,7618,-73.75816555,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.206015,0.206015,0.206015,7618,-22.52873563
/gpfs/scratch/vkb5066/saTest/all_test/7619,7619,-76.53765771,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.325853,0.325853,0.325853,7619,-23.51532567
/gpfs/scratch/vkb5066/saTest/all_test/7620,7620,-76.99476823,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.363034,0.363034,0.363034,7620,-23.45785441
/gpfs/scratch/vkb5066/saTest/all_test/7621,7621,-75.65396778,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.285475,0.285475,0.285475,7621,-22.60536398
/gpfs/scratch/vkb5066/saTest/all_test/7622,7622,-75.48737266,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.348812,0.348812,0.348812,7622,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7623,7623,-78.47182799,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.55595,0.55595,0.55595,7623,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7624,7624,-76.5507042,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.281635,0.281635,0.281635,7624,-21.32183908
/gpfs/scratch/vkb5066/saTest/all_test/7625,7625,-74.91417938,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.187159,0.187159,0.187159,7625,-21.32183908
/gpfs/scratch/vkb5066/saTest/all_test/7626,7626,-74.68127049,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.286448,0.286448,0.286448,7626,-21.22605364
/gpfs/scratch/vkb5066/saTest/all_test/7627,7627,-75.97392172,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.171073,0.171073,0.171073,7627,-22.14559387
/gpfs/scratch/vkb5066/saTest/all_test/7628,7628,-77.0286963,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.224458,0.224458,0.224458,7628,-22.48084291
/gpfs/scratch/vkb5066/saTest/all_test/7629,7629,-77.09978589,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.492265,0.492265,0.492265,7629,-22.38505747
/gpfs/scratch/vkb5066/saTest/all_test/7630,7630,-79.79079586,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.300497,0.300497,0.300497,7630,-23.7164751
/gpfs/scratch/vkb5066/saTest/all_test/7631,7631,-79.7481533,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.462913,0.462913,0.462913,7631,-23.19923372
/gpfs/scratch/vkb5066/saTest/all_test/7632,7632,-79.54256496,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.601547,0.601547,0.601547,7632,-23.03639847
/gpfs/scratch/vkb5066/saTest/all_test/7633,7633,-79.05543799,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.579448,0.579448,0.579448,7633,-22.36590038
/gpfs/scratch/vkb5066/saTest/all_test/7634,7634,-79.2258963,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.579885,0.579885,0.579885,7634,-22.4137931
/gpfs/scratch/vkb5066/saTest/all_test/7635,7635,-76.7640653,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.379003,0.379003,0.379003,7635,-22.4137931
/gpfs/scratch/vkb5066/saTest/all_test/7636,7636,-74.84899667,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.429654,0.429654,0.429654,7636,-22.4137931
/gpfs/scratch/vkb5066/saTest/all_test/7637,7637,-76.80005562,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.302684,0.302684,0.302684,7637,-23.04597701
/gpfs/scratch/vkb5066/saTest/all_test/7638,7638,-77.81280891,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.542128,0.542128,0.542128,7638,-22.96934866
/gpfs/scratch/vkb5066/saTest/all_test/7639,7639,-75.67836741,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.221424,0.221424,0.221424,7639,-23.68773946
/gpfs/scratch/vkb5066/saTest/all_test/7640,7640,-75.76873085,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.288937,0.288937,0.288937,7640,-23.80268199
/gpfs/scratch/vkb5066/saTest/all_test/7641,7641,-76.92054885,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.419693,0.419693,0.419693,7641,-23.88888889
/gpfs/scratch/vkb5066/saTest/all_test/7642,7642,-78.54237004,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.305884,0.305884,0.305884,7642,-23.04597701
/gpfs/scratch/vkb5066/saTest/all_test/7643,7643,-78.33062532,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.232391,0.232391,0.232391,7643,-22.43295019
/gpfs/scratch/vkb5066/saTest/all_test/7644,7644,-75.80046706,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.368453,0.368453,0.368453,7644,-22.43295019
/gpfs/scratch/vkb5066/saTest/all_test/7645,7645,-78.15079715,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.565081,0.565081,0.565081,7645,-23.79310345
/gpfs/scratch/vkb5066/saTest/all_test/7646,7646,-77.36728945,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.502117,0.502117,0.502117,7646,-22.45210728
/gpfs/scratch/vkb5066/saTest/all_test/7647,7647,-76.26188239,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.329626,0.329626,0.329626,7647,-22.45210728
/gpfs/scratch/vkb5066/saTest/all_test/7648,7648,-79.55244202,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.696197,0.696197,0.696197,7648,-23.17049808
/gpfs/scratch/vkb5066/saTest/all_test/7649,7649,-76.98667169,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.31704,0.31704,0.31704,7649,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7650,7650,-75.59588322,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.269588,0.269588,0.269588,7650,-22.54789272
/gpfs/scratch/vkb5066/saTest/all_test/7651,7651,-75.47781196,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.263061,0.263061,0.263061,7651,-22.11685824
/gpfs/scratch/vkb5066/saTest/all_test/7652,7652,-75.95229293,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.249427,0.249427,0.249427,7652,-23.0651341
/gpfs/scratch/vkb5066/saTest/all_test/7653,7653,-73.27252064,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.375878,0.375878,0.375878,7653,-23.0651341
/gpfs/scratch/vkb5066/saTest/all_test/7654,7654,-75.26233871,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.28849,0.28849,0.28849,7654,-23.91762452
/gpfs/scratch/vkb5066/saTest/all_test/7655,7655,-76.98562365,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.598282,0.598282,0.598282,7655,-22.3467433
/gpfs/scratch/vkb5066/saTest/all_test/7656,7656,-76.45836026,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.387206,0.387206,0.387206,7656,-22.36590038
/gpfs/scratch/vkb5066/saTest/all_test/7657,7657,-76.51725408,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.144852,0.144852,0.144852,7657,-23.75478927
/gpfs/scratch/vkb5066/saTest/all_test/7658,7658,-76.5593569,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.22729,0.22729,0.22729,7658,-23.80268199
/gpfs/scratch/vkb5066/saTest/all_test/7659,7659,-76.66443571,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.335004,0.335004,0.335004,7659,-24.13793103
/gpfs/scratch/vkb5066/saTest/all_test/7660,7660,-76.75666435,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.325787,0.325787,0.325787,7660,-23.92720307
/gpfs/scratch/vkb5066/saTest/all_test/7661,7661,-77.52991163,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.593915,0.593915,0.593915,7661,-24.08045977
/gpfs/scratch/vkb5066/saTest/all_test/7662,7662,-74.636173,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.334219,0.334219,0.334219,7662,-23.34291188
/gpfs/scratch/vkb5066/saTest/all_test/7663,7663,-76.72524131,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.16667,0.16667,0.16667,7663,-23.77394636
/gpfs/scratch/vkb5066/saTest/all_test/7664,7664,-77.85400628,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.319083,0.319083,0.319083,7664,-23.82183908
/gpfs/scratch/vkb5066/saTest/all_test/7665,7665,-77.99924004,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.26847,0.26847,0.26847,7665,-23.82183908
/gpfs/scratch/vkb5066/saTest/all_test/7666,7666,-78.12689706,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.263006,0.263006,0.263006,7666,-23.69731801
/gpfs/scratch/vkb5066/saTest/all_test/7667,7667,-73.85030483,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.284271,0.284271,0.284271,7667,-22.46168582
/gpfs/scratch/vkb5066/saTest/all_test/7668,7668,-74.0867223,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.311534,0.311534,0.311534,7668,-23.16091954
/gpfs/scratch/vkb5066/saTest/all_test/7669,7669,-79.36510832,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.155873,0.155873,0.155873,7669,-23.25670498
/gpfs/scratch/vkb5066/saTest/all_test/7670,7670,-78.88497142,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.568753,0.568753,0.568753,7670,-23.94636015
/gpfs/scratch/vkb5066/saTest/all_test/7671,7671,-75.38334534,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.219744,0.219744,0.219744,7671,-24.11877395
/gpfs/scratch/vkb5066/saTest/all_test/7672,7672,-74.11932989,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.309826,0.309826,0.309826,7672,-18.59195402
/gpfs/scratch/vkb5066/saTest/all_test/7673,7673,-75.67867835,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.347984,0.347984,0.347984,7673,-22.08812261
/gpfs/scratch/vkb5066/saTest/all_test/7674,7674,-75.7352979,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.381804,0.381804,0.381804,7674,-22.05938697
/gpfs/scratch/vkb5066/saTest/all_test/7675,7675,-75.05332907,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.221595,0.221595,0.221595,7675,-22.01149425
/gpfs/scratch/vkb5066/saTest/all_test/7676,7676,-75.3954453,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.211218,0.211218,0.211218,7676,-21.48467433
/gpfs/scratch/vkb5066/saTest/all_test/7677,7677,-72.80362019,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.205175,0.205175,0.205175,7677,-19.42528736
/gpfs/scratch/vkb5066/saTest/all_test/7678,7678,-73.73344235,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.351383,0.351383,0.351383,7678,-19.36781609
/gpfs/scratch/vkb5066/saTest/all_test/7679,7679,-76.90316637,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.260306,0.260306,0.260306,7679,-20.55555556
/gpfs/scratch/vkb5066/saTest/all_test/7680,7680,-75.67204863,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.256246,0.256246,0.256246,7680,-19.5210728
/gpfs/scratch/vkb5066/saTest/all_test/7681,7681,-77.02863609,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.343766,0.343766,0.343766,7681,-19.5210728
/gpfs/scratch/vkb5066/saTest/all_test/7682,7682,-78.88137731,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.345879,0.345879,0.345879,7682,-21.30268199
/gpfs/scratch/vkb5066/saTest/all_test/7683,7683,-77.19215276,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.562791,0.562791,0.562791,7683,-19.82758621
/gpfs/scratch/vkb5066/saTest/all_test/7684,7684,-77.68301708,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.627235,0.627235,0.627235,7684,-20.52681992
/gpfs/scratch/vkb5066/saTest/all_test/7685,7685,-75.88938546,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.494144,0.494144,0.494144,7685,-20.52681992
/gpfs/scratch/vkb5066/saTest/all_test/7686,7686,-79.56115371,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.464148,0.464148,0.464148,7686,-21.24521073
/gpfs/scratch/vkb5066/saTest/all_test/7687,7687,-79.68405511,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.210038,0.210038,0.210038,7687,-21.30268199
/gpfs/scratch/vkb5066/saTest/all_test/7688,7688,-77.97698107,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.383025,0.383025,0.383025,7688,-22.44252874
/gpfs/scratch/vkb5066/saTest/all_test/7689,7689,-76.27888414,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.290358,0.290358,0.290358,7689,-20.36398467
/gpfs/scratch/vkb5066/saTest/all_test/7690,7690,-74.6117968,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.289708,0.289708,0.289708,7690,-18.50574713
/gpfs/scratch/vkb5066/saTest/all_test/7691,7691,-76.42763253,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.313841,0.313841,0.313841,7691,-21.11111111
/gpfs/scratch/vkb5066/saTest/all_test/7692,7692,-76.55450599,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.257773,0.257773,0.257773,7692,-21.11111111
/gpfs/scratch/vkb5066/saTest/all_test/7693,7693,-78.40452238,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.716599,0.716599,0.716599,7693,-22.21264368
/gpfs/scratch/vkb5066/saTest/all_test/7694,7694,-75.25832652,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.498669,0.498669,0.498669,7694,-22.21264368
/gpfs/scratch/vkb5066/saTest/all_test/7695,7695,-77.78165334,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.651141,0.651141,0.651141,7695,-22.21264368
/gpfs/scratch/vkb5066/saTest/all_test/7696,7696,-74.83242363,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.403768,0.403768,0.403768,7696,-23.03639847
/gpfs/scratch/vkb5066/saTest/all_test/7697,7697,-75.37323099,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.216056,0.216056,0.216056,7697,-23.49616858
/gpfs/scratch/vkb5066/saTest/all_test/7698,7698,-77.93023653,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.469463,0.469463,0.469463,7698,-23.81226054
/gpfs/scratch/vkb5066/saTest/all_test/7699,7699,-77.86285177,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.280487,0.280487,0.280487,7699,-24.23371648
/gpfs/scratch/vkb5066/saTest/all_test/7700,7700,-76.86373937,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.146058,0.146058,0.146058,7700,-22.11685824
/gpfs/scratch/vkb5066/saTest/all_test/7701,7701,-76.38714258,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.294231,0.294231,0.294231,7701,-22.11685824
/gpfs/scratch/vkb5066/saTest/all_test/7702,7702,-75.56617582,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.27452,0.27452,0.27452,7702,-22.56704981
/gpfs/scratch/vkb5066/saTest/all_test/7703,7703,-76.00085694,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.289759,0.289759,0.289759,7703,-23.48659004
/gpfs/scratch/vkb5066/saTest/all_test/7704,7704,-75.03795874,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.236858,0.236858,0.236858,7704,-23.25670498
/gpfs/scratch/vkb5066/saTest/all_test/7705,7705,-73.42453728,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.252177,0.252177,0.252177,7705,-22.50957854
/gpfs/scratch/vkb5066/saTest/all_test/7706,7706,-74.26483903,1,1,8.7,8.7,20.82,90,90,60.00005068,1364.739816,0.401903,0.401903,0.401903,7706,-22.50957854
